case_id,family,label,formula,natoms,initial_energy_eV,final_energy_eV,deltaE_family_eV,energy_per_atom_eV,max_force_eVA,n_steps,converged,stage,site,co_idx,orientation,vacancy_site
308,direct_co_o_bridge__O2,O2_side_on_tilt30_az210,Ba16Co16O50,82,-535.3731079101562,-537.032958984375,0.24658203125,-6.549182426638719,1.2069116830825806,8,False,stage1,co_o_bridge,3,side_on_tilt30_az210,
295,direct_co_o_bridge__O2,O2_end_on_tilt30_az210,Ba16Co16O50,82,-535.890380859375,-537.029052734375,0.25048828125,-6.549134789443597,0.695992648601532,8,False,stage1,co_o_bridge,3,end_on_tilt30_az210,
299,direct_co_o_bridge__O2,O2_end_on_tilt30_az330,Ba16Co16O50,82,-535.890380859375,-537.029052734375,0.25048828125,-6.549134789443597,0.6959970593452454,8,False,stage1,co_o_bridge,3,end_on_tilt30_az330,
307,direct_co_o_bridge__O2,O2_side_on_tilt30_az180,Ba16Co16O50,82,-535.5057373046875,-537.0220336914062,0.25750732421875,-6.549049191358613,1.280588984489441,8,False,stage1,co_o_bridge,3,side_on_tilt30_az180,
296,direct_co_o_bridge__O2,O2_end_on_tilt30_az240,Ba16Co16O50,82,-535.8416748046875,-537.0023803710938,0.27716064453125,-6.548809516720656,0.7659880518913269,8,False,stage1,co_o_bridge,3,end_on_tilt30_az240,
298,direct_co_o_bridge__O2,O2_end_on_tilt30_az300,Ba16Co16O50,82,-535.8416748046875,-537.0023803710938,0.27716064453125,-6.548809516720656,0.7659909725189209,8,False,stage1,co_o_bridge,3,end_on_tilt30_az300,
297,direct_co_o_bridge__O2,O2_end_on_tilt30_az270,Ba16Co16O50,82,-535.8031616210938,-536.9818725585938,0.29766845703125,-6.5485594214462655,0.7831839919090271,8,False,stage1,co_o_bridge,3,end_on_tilt30_az270,
303,direct_co_o_bridge__O2,O2_side_on_tilt30_az60,Ba16Co16O50,82,-535.4244995117188,-536.9376220703125,0.3419189453125,-6.548019781345275,0.8210819959640503,8,False,stage1,co_o_bridge,3,side_on_tilt30_az60,
311,direct_co_o_bridge__O2,O2_side_on_tilt30_az300,Ba16Co16O50,82,-535.4244995117188,-536.9376220703125,0.3419189453125,-6.548019781345275,0.8210834860801697,8,False,stage1,co_o_bridge,3,side_on_tilt30_az300,
287,direct_co_o_bridge__O2,O2_end_on_tilt0_az0,Ba16Co16O50,82,-535.7552490234375,-536.9169311523438,0.36260986328125,-6.547767453077363,0.8739067316055298,8,False,stage1,co_o_bridge,3,end_on_tilt0_az0,
300,direct_co_o_bridge__O2,O2_side_on_tilt0_az0,Ba16Co16O50,82,-535.2462158203125,-536.703369140625,0.576171875,-6.545163038300305,1.2958027124404907,8,False,stage1,co_o_bridge,3,side_on_tilt0_az0,
301,direct_co_o_bridge__O2,O2_side_on_tilt30_az0,Ba16Co16O50,82,-535.2462158203125,-536.703369140625,0.576171875,-6.545163038300305,1.295791745185852,8,False,stage1,co_o_bridge,3,side_on_tilt30_az0,
302,direct_co_o_bridge__O2,O2_side_on_tilt30_az30,Ba16Co16O50,82,-535.2933349609375,-536.615966796875,0.66357421875,-6.544097156059451,1.5460081100463867,8,False,stage1,co_o_bridge,3,side_on_tilt30_az30,
312,direct_co_o_bridge__O2,O2_side_on_tilt30_az330,Ba16Co16O50,82,-535.2933349609375,-536.615966796875,0.66357421875,-6.544097156059451,1.545988917350769,8,False,stage1,co_o_bridge,3,side_on_tilt30_az330,
120,direct_co_o_bridge__OH,OH_co_bound_tilt30_az30,HBa16Co16O49,82,-534.943359375,-536.4177856445312,0.0,-6.541680312738186,2.0604071617126465,8,False,stage1,co_o_bridge,3,co_bound_tilt30_az30,
124,direct_co_o_bridge__OH,OH_co_bound_tilt30_az150,HBa16Co16O49,82,-534.943359375,-536.4177856445312,0.0,-6.541680312738186,2.060412883758545,8,False,stage1,co_o_bridge,3,co_bound_tilt30_az150,
119,direct_co_o_bridge__OH,OH_co_bound_tilt30_az0,HBa16Co16O49,82,-534.981689453125,-536.4172973632812,0.00048828125,-6.5416743580887955,1.9868687391281128,8,False,stage1,co_o_bridge,3,co_bound_tilt30_az0,
125,direct_co_o_bridge__OH,OH_co_bound_tilt30_az180,HBa16Co16O49,82,-534.981689453125,-536.4172973632812,0.00048828125,-6.5416743580887955,1.986892819404602,8,False,stage1,co_o_bridge,3,co_bound_tilt30_az180,
121,direct_co_o_bridge__OH,OH_co_bound_tilt30_az60,HBa16Co16O49,82,-534.8925170898438,-536.4112548828125,0.00653076171875,-6.541600669302592,2.2066774368286133,8,False,stage1,co_o_bridge,3,co_bound_tilt30_az60,
123,direct_co_o_bridge__OH,OH_co_bound_tilt30_az120,HBa16Co16O49,82,-534.8925170898438,-536.4112548828125,0.00653076171875,-6.541600669302592,2.2066774368286133,8,False,stage1,co_o_bridge,3,co_bound_tilt30_az120,
122,direct_co_o_bridge__OH,OH_co_bound_tilt30_az90,HBa16Co16O49,82,-534.8561401367188,-536.4061279296875,0.01165771484375,-6.541538145483994,2.105726480484009,8,False,stage1,co_o_bridge,3,co_bound_tilt30_az90,
126,direct_co_o_bridge__OH,OH_co_bound_tilt30_az210,HBa16Co16O49,82,-535.0040283203125,-536.3644409179688,0.0533447265625,-6.541029767292302,1.9037885665893555,8,False,stage1,co_o_bridge,3,co_bound_tilt30_az210,
130,direct_co_o_bridge__OH,OH_co_bound_tilt30_az330,HBa16Co16O49,82,-535.0040283203125,-536.3644409179688,0.0533447265625,-6.541029767292302,1.9037878513336182,8,False,stage1,co_o_bridge,3,co_bound_tilt30_az330,
